ECG1,ECG2,ECG3
0.00052849675,-1.8692494e-05,0.0009621578
0.0002075987,-8.621216e-06,0.0006554513
-0.00024971392,-1.4572621e-05,0.00020607281
-0.0003823147,-1.8082143e-05,6.980992e-05
0.0001612115,-1.9150259e-05,0.00058648066
0.0005046921,-1.8692494e-05,0.00091302354
0.00022652055,-1.5182973e-05,0.0006218815
-0.00023140336,-1.8539906e-05,0.00014518977
-0.0004412146,-1.6403676e-05,-9.102011e-05
4.570055e-05,-1.6708851e-05,0.0003470664
0.00046807053,-1.8539906e-05,0.0007309838
0.00023933793,-1.3657093e-05,0.00047692063
-0.00021461822,-1.2741566e-05,-2.0599366e-06
-0.00048226168,-2.0218373e-05,-0.00029900027
-5.6229594e-05,-1.9302846e-05,8.049107e-05
0.00042763425,-1.8539906e-05,0.0005297175
0.00026176884,-1.1673451e-05,0.00034630348
-0.00018471052,-1.1826039e-05,-0.00011512948
-0.00050423434,-1.976061e-05,-0.0004485388
-0.00015022517,-2.2049428e-05,-0.00012550545
0.00039024928,-2.342272e-05,0.00038887598
0.00029152347,-2.4338247e-05,0.00028923465
-0.00013908578,-2.0218373e-05,-0.0001425953
-0.0004982834,-2.0218373e-05,-0.00050530245
-0.00022957231,-2.3117544e-05,-0.00025444414
0.00035393288,-2.2354603e-05,0.00031288626
0.00032783987,-1.9608022e-05,0.00029137087
-8.293248e-05,-1.4420033e-05,-0.000113756185
-0.00048165134,-1.1826039e-05,-0.0005046921
-0.00029869511,-1.5030385e-05,-0.0003321128
0.00031166556,-2.2964956e-05,0.00026527836
0.00036140968,-1.3809681e-05,0.00032021047
-3.3798697e-05,-1.5182973e-05,-6.5079694e-05
-0.00045174314,-1.07579235e-05,-0.00047432663
-0.00036018898,-1.4267445e-05,-0.00038796046
0.0002556653,-2.3270131e-05,0.00021400739
0.00039314845,-1.4572621e-05,0.00035515358
2.2507193e-05,-1.7319204e-05,-5.4168704e-06
-0.00041527417,-1.4114858e-05,-0.00043297483
-0.00041176463,-1.8539906e-05,-0.0004311438
0.00019356061,-2.5406362e-05,0.00015846491
0.0004085598,-1.7319204e-05,0.00037773707
6.736851e-05,-1.9455434e-05,4.646349e-05
-0.00037697412,-2.1133901e-05,-0.00038689232
-0.00045464232,-1.4572621e-05,-0.00046761276
0.00012092782,-2.1286489e-05,9.056187e-05
0.00041939452,-2.0218373e-05,0.00038887598
0.00012031746,-1.2894154e-05,9.8497396e-05
-0.00032661963,-1.4114858e-05,-0.0003398948
-0.00048683933,-1.7319204e-05,-0.0005013352
4.8904898e-05,-2.479601e-05,1.701355e-05
0.00042870236,-1.8387318e-05,0.00039177516
0.00017036677,-1.2588978e-05,0.00014091731
-0.00028114748,-5.4168704e-06,-0.0003047991
-0.0005072861,-1.4114858e-05,-0.0005292592
-3.0441763e-05,-2.1439077e-05,-7.164097e-05
0.00041878416,-1.47252085e-05,0.00036644508
0.00021522904,-1.1978626e-05,0.00017036677
-0.00023201371,-1.6708851e-05,-0.00027061894
-0.0005168991,-1.7929555e-05,-0.0005544367
-0.00011223031,-1.5030385e-05,-0.00016655255
0.0003998623,-2.0218373e-05,0.0003336387
0.00025505497,-1.1368275e-05,0.00019539167
-0.00018181134,-1.2131215e-05,-0.00023399736
-0.00051934103,-1.0605336e-05,-0.0005690851
-0.00019569683,-2.1439077e-05,-0.00025978472
0.0003661399,-2.0828726e-05,0.00028725102
0.00028953984,-1.0452748e-05,0.00021614457
-0.0001335926,-1.396227e-05,-0.00020180036
-0.000506218,-1.3046742e-05,-0.0005686274
-0.000267262,-2.1591664e-05,-0.00034019997
0.00032692435,-2.769518e-05,0.00023750687
0.00033165456,-1.7319204e-05,0.00024711993
-7.728672e-05,-1.3351918e-05,-0.00015434505
-0.00048012545,-1.2588978e-05,-0.00055153755
-0.0003286033,-9.842396e-06,-0.00040947582
0.00028313114,-1.4420033e-05,0.00018562604
0.00036278297,-1.2741566e-05,0.0002697034
-2.5711537e-05,-1.4114858e-05,-0.000110399254
-0.00045265869,-1.6251088e-05,-0.00053124287
-0.00039040187,-2.0981313e-05,-0.00047524215
0.00022453691,-2.403307e-05,0.0001236744
0.00038826562,-1.9913197e-05,0.00029030276
2.5253774e-05,-1.7166616e-05,-6.202793e-05
-0.00041390088,-1.4114858e-05,-0.00049385836
-0.00044182493,-1.1978626e-05,-0.0005254445
0.00015251398,-1.8082143e-05,5.3482534e-05
0.00040306666,-1.7776967e-05,0.0003032732
7.209874e-05,-1.0147572e-05,-1.8539906e-05
-0.0003748379,-1.2283803e-05,-0.00045799924
-0.00048348238,-7.400513e-06,-0.00056771183
8.186436e-05,-1.2741566e-05,-1.8692494e-05
0.00041344357,-1.6403676e-05,0.0003098345
0.00012397957,-1.1673451e-05,2.9984e-05
-0.00032509377,-8.163453e-06,-0.0004099336
-0.0005072861,-7.400513e-06,-0.00059060054
6.6375737e-06,-1.5182973e-05,-9.2393406e-05
0.00041237546,-8.621216e-06,0.0003096819
0.0001749444,-9.536743e-06,8.14066e-05
-0.00027489138,-1.1826039e-05,-0.00036049416
-0.00052529195,-1.2283803e-05,-0.0006067748
-7.286167e-05,-2.0828726e-05,-0.00016884138
0.0004026089,-1.7166616e-05,0.0002996111
0.00022087479,-1.24363905e-05,0.00012657356
-0.00022133208,-1.4877797e-05,-0.00030800345
-0.0005262075,-6.7901615e-06,-0.00060646964
-0.00014854671,-1.5182973e-05,-0.0002436104
0.00038155177,-2.0523548e-05,0.0002785535
0.00025886967,-1.1368275e-05,0.00016609431
-0.00017235089,-2.1133901e-05,-0.00025764847
-0.0005210195,-1.6403676e-05,-0.00059899286
-0.00022621537,-1.4267445e-05,-0.00031502248
0.00035133888,-1.899767e-05,0.00025078203
0.0003035784,-1.1978626e-05,0.00021110821
-0.000111467365,-1.0147572e-05,-0.00019340802
-0.000493248,-1.1673451e-05,-0.00056923775
-0.00028282596,-1.3657093e-05,-0.00036766627
0.0003260088,-1.2894154e-05,0.00022880937
0.00035774757,-1.7776967e-05,0.0002735181
-4.1275503e-05,-1.5182973e-05,-0.000121843346
-0.00045662597,-1.3657093e-05,-0.00053505757
-0.00034172586,-1.9608022e-05,-0.0004196992
0.0002733655,-1.823473e-05,0.00020576765
0.0003821621,-1.8082143e-05,0.00034676126
6.4849855e-06,-1.24363905e-05,-1.4267445e-05
-0.00042320922,-1.0452748e-05,-0.00042671873
-0.00039146998,-1.24363905e-05,-0.0003987942
0.00022392656,-1.976061e-05,0.00020149518
0.00041619016,-1.1826039e-05,0.00039894678
6.24857e-05,-1.4877797e-05,6.767369e-05
-0.0003870449,-1.1520863e-05,-0.0003762112
-0.0004476233,-6.7901615e-06,-0.00045952562
0.0001325245,-1.976061e-05,0.00010139657
0.00040794947,-1.7776967e-05,0.00037941552
9.162998e-05,-1.5335561e-05,8.369541e-05
-0.00035423806,-1.2283803e-05,-0.00034782937
-0.00048821262,-1.7014028e-05,-0.0004831772
5.4855827e-05,-1.8692494e-05,3.7460806e-05
0.0004100857,-1.6251088e-05,0.0003785
0.00013420296,-4.653931e-06,0.0001009388
-0.00031746388,-1.030016e-05,-0.00035790016
-0.0005230031,-1.5945912e-05,-0.00057579903
-2.5864125e-05,-2.2812368e-05,-8.6747175e-05
0.000403677,-2.0676138e-05,0.00034386208
0.00018364239,-1.5488149e-05,0.00012306405
-0.00026390507,-1.6708851e-05,-0.00032509377
-0.000529717,-1.0910511e-05,-0.00059014274
-0.00010688925,-1.9913197e-05,-0.00019935895
0.0003809414,-1.9302846e-05,0.00024773026
0.00021797563,-1.7014028e-05,8.7357526e-05
-0.00021873809,-1.4267445e-05,-0.00032082084
-0.0005359731,-1.5182973e-05,-0.00063149456
-0.00019005108,-2.2354603e-05,-0.00030083134
0.00035637428,-2.2507193e-05,0.00023521806
0.00026421025,-1.47252085e-05,0.00015403987
-0.00016166926,-1.6708851e-05,-0.00026100542
-0.0005278859,-1.7776967e-05,-0.0006211186
-0.00026482058,-2.1744252e-05,-0.00037010768
0.00032173636,-2.2354603e-05,0.000206378
0.00030022147,-1.5488149e-05,0.00019066143
-0.00011299324,-1.4267445e-05,-0.00021080353
-0.0005107956,-5.569458e-06,-0.00060173945
-0.0003373008,-1.3657093e-05,-0.00043251706
0.00027489138,-2.1744252e-05,0.0001638055
0.00033058645,-1.4420033e-05,0.00022804643
-6.309605e-05,-1.0910511e-05,-0.0001549554
-0.00048226168,-1.6861439e-05,-0.0005648127
-0.00039528467,-1.976061e-05,-0.00048348238
0.00022652055,-1.823473e-05,0.0001223011
0.00039558986,-1.7319204e-05,0.00028908206
5.317736e-05,-1.6708851e-05,7.553101e-06
-0.00037529567,-1.396227e-05,-0.00025627518
-0.00033241799,-1.5640737e-05,-2.7237416e-05
0.00033104423,-2.2354603e-05,0.00085580256
0.0006142521,-1.1978626e-05,0.0015195699
0.00029625418,-1.4572621e-05,0.0016221105
-0.00016472102,-1.7014028e-05,0.0015491724
-0.00031380178,-1.6861439e-05,0.0016420995
0.00015281916,-8.926392e-06,0.0016420995
0.00030144217,-5.569458e-06,0.0016420995
-0.00016929914,-1.396227e-05,0.0006372929
-0.00073250965,-2.822876e-06,-0.0007448693
-0.0009153123,-1.3504506e-05,-0.0011673915
-0.00036568262,-1.6251088e-05,-0.0005597773
7.9880716e-05,-1.2588978e-05,-6.5690045e-05
-6.187535e-05,-1.7471792e-05,-0.00017128278
-0.00043053343,-1.8845083e-05,-0.00051796774
-0.000596704,-2.037096e-05,-0.0006391244
-8.857871e-05,-1.7929555e-05,-8.552647e-05
0.0003934536,-1.899767e-05,0.00040215114
0.00019707013,-1.9608022e-05,0.00021232892
-0.0002423897,-1.6251088e-05,-0.000238575
-0.0005335317,-1.2894154e-05,-0.0005324636
-0.00013313485,-1.1673451e-05,-0.00015342952
0.00038689232,-1.6403676e-05,0.00035683205
0.00025383377,-1.5793325e-05,0.00022652055
-0.00018043804,-1.2131215e-05,-0.00019707013
-0.00051888323,-1.2131215e-05,-0.00053154805
-0.00019447613,-2.1591664e-05,-0.00021751739
0.00037010718,-2.037096e-05,0.00033653787
0.0003020525,-1.1368275e-05,0.00027611208
-0.00011924935,-1.5488149e-05,-0.00013435555
-0.0004937058,-1.7166616e-05,-0.00050118257
-0.0002657361,-1.4877797e-05,-0.00028206303
0.0003360801,-1.4114858e-05,0.00030785086
0.0003434043,-1.2283803e-05,0.0003247881
-6.324864e-05,-9.384155e-06,-7.286167e-05
-0.00046669724,-1.3657093e-05,-0.00046639206
-0.0003235679,-1.9150259e-05,-0.0003296714
0.00028999758,-2.0676138e-05,0.00027290775
0.0003795681,-1.3351918e-05,0.00036919166
-4.806519e-06,-1.5030385e-05,-2.3651123e-06
-0.00043556883,-7.858277e-06,-0.00042183592
-0.00038155177,-1.1826039e-05,-0.0003698025
0.00023460771,-1.5793325e-05,0.00023445512
0.00040215114,-1.1368275e-05,0.0004073391
4.814196e-05,-1.6556263e-05,6.446934e-05
-0.00039192775,-1.47252085e-05,-0.0003633938
-0.00042702392,-1.1368275e-05,-0.00039787867
0.00016777279,-1.7319204e-05,0.00018562604
0.00042259885,-1.6861439e-05,0.00044518188
0.00010002327,-1.7471792e-05,0.00013450814
-0.0003461509,-1.1215688e-05,-0.00029732182
-0.00046288254,-1.1215688e-05,-0.00041008618
0.00010032845,-1.762438e-05,0.00014274837
0.00044060423,1.1444092e-06,0.0004862285
0.00015938045,-9.384155e-06,0.00022377397
-0.00028801395,-1.5640737e-05,-0.00020744659
-0.00047508956,-1.5182973e-05,-0.000386282
4.219103e-05,-1.7319204e-05,0.00012443734
0.00045540574,-1.5793325e-05,0.00054345035
0.00022835161,-1.0452748e-05,0.0003382163
-0.0002159915,-8.621216e-06,-8.705235e-05
-0.00046639206,-1.7776967e-05,-0.0003197527
-1.5030385e-05,-2.3575307e-05,0.00013069344
0.0004685283,-2.1439077e-05,0.0006232548
0.00029381277,-1.396227e-05,0.00047463182
-0.00014564705,-1.7014028e-05,6.431675e-05
-0.00044823362,-1.823473e-05,-0.00021522857
-7.667637e-05,-1.8082143e-05,0.00016441585
0.00046166184,-2.1286489e-05,0.00071343523
0.00035301736,-1.899767e-05,0.00063378335
-7.347202e-05,-1.3809681e-05,0.00023445512
-0.0004259558,-1.2894154e-05,-9.086752e-05
-0.00013710214,-1.60985e-05,0.00020744611
0.0004435034,-1.3351918e-05,0.0007920194
0.00040291407,-1.2283803e-05,0.0007769132
-1.1215688e-05,-9.994984e-06,0.00038155177
-0.00040550853,-5.569458e-06,8.31604e-06
-0.00020820953,-1.8539906e-05,0.00020729352
0.0003997097,-1.8539906e-05,0.00081002526
0.00043907834,-1.8387318e-05,0.0008616009
3.654528e-05,-1.07579235e-05,0.00047524215
-0.00038307763,-9.07898e-06,6.8436624e-05
-0.00027992678,-1.5793325e-05,0.00016304255
0.00033012868,-1.8539906e-05,0.0007514306
0.00044701292,-1.5793325e-05,0.000860838
6.263828e-05,-7.553101e-06,0.0004709697
-0.0003812466,-1.3504506e-05,1.2130738e-05
-0.00036888698,-1.5182973e-05,-5.1116945e-06
0.00023537065,-1.6708851e-05,0.0005527582
0.0004323645,-1.319933e-05,0.00071694475
7.835484e-05,-9.536743e-06,0.0003408103
-0.00037514308,-1.4420033e-05,-0.00013725473
-0.00044304563,-1.6251088e-05,-0.0002361336
0.00013511849,-2.403307e-05,0.0002968645
0.00041725827,-2.0218373e-05,0.00054757023
0.00010673714,-8.773804e-06,0.0002220955
-0.0003473716,6.942749e-06,-0.00024834063
-0.00049660495,-1.7547608e-06,-0.00042046263
5.0430775e-05,-2.5711537e-05,9.26981e-05
0.00041771604,-1.5335561e-05,0.00044274045
0.00015449763,-1.2588978e-05,0.00017555476
-0.00029701664,-1.2741566e-05,-0.00028007937
-0.00050774385,-1.5335561e-05,-0.0004920273
-2.0828726e-05,-2.0828726e-05,-2.8152945e-05
0.00041893675,-2.0981313e-05,0.0003987942
0.00020775129,-1.6251088e-05,0.00019478131
-0.00024422075,-1.2588978e-05,-0.00025200273
-0.0005184255,-1.8387318e-05,-0.0005223928
-0.00010292197,-2.6169302e-05,-0.00012718391
0.0004012356,-2.4185658e-05,0.00036934426
0.00024864578,-1.1978626e-05,0.00022575761
-0.00018669416,-1.1063099e-05,-0.00019920636
-0.00052010396,-1.1978626e-05,-0.0005223928
-0.00018150617,-2.0676138e-05,-0.00019951153
0.0003762112,-2.3575307e-05,0.00034920266
0.00029015017,-1.7929555e-05,0.0002707715
-0.00014152718,-1.3351918e-05,-0.00015022517
-0.0005082016,-8.163453e-06,-0.0005072861
-0.00025658036,-2.0065785e-05,-0.00026558354
0.00033440161,-1.8845083e-05,0.0003110552
0.00032158376,-2.1286489e-05,0.00030663016
-8.964682e-05,-1.6251088e-05,-9.376669e-05
-0.000488823,-1.3809681e-05,-0.00048424533
-0.00032646707,-1.9302846e-05,-0.00032906103
0.00028694584,-1.762438e-05,0.0002710767
0.00034935525,-1.8539906e-05,0.00033791116
-3.4714223e-05,-1.4267445e-05,-4.0512565e-05
-0.00045830442,-1.4420033e-05,-0.00045448972
-0.00038063622,-1.899767e-05,-0.0003871975
0.00023308182,-2.4338247e-05,0.0002112608
0.00038155177,-1.8845083e-05,0.0003611045
2.0218373e-05,-1.5335561e-05,7.0953374e-06
-0.00041649488,-1.1368275e-05,-0.00042381955
-0.00043251706,-1.5030385e-05,-0.00044625
0.00017112971,-2.0218373e-05,0.00013817073
0.00040520288,-1.8692494e-05,0.00036705544
7.3014264e-05,-1.6556263e-05,4.1733267e-05
-0.0003710232,-1.1368275e-05,-0.0003972683
-0.00046791794,-2.189684e-05,-0.0004972153
0.00010154915,-2.2507193e-05,5.1956657e-05
0.00042275144,-1.6251088e-05,0.0003685813
0.00013160898,-2.0676138e-05,8.583165e-05
-0.000324636,-1.6708851e-05,-0.00036781884
-0.0004964524,-1.8692494e-05,-0.00054207706
2.6779653e-05,-2.2812368e-05,-3.6392692e-05
0.00042061522,-1.6556263e-05,0.00035286476
0.000169909,-1.762438e-05,0.000108568194
-0.00027412846,-2.265978e-05,-0.00033028176
-0.00051567843,-1.6556263e-05,-0.00056786445
-5.9891703e-05,-1.9150259e-05,-0.00013405038
0.00041054442,-2.4490835e-05,0.0003298235
0.00021782304,-1.7166616e-05,0.00014518977
-0.00022774126,-1.7166616e-05,-0.00029564335
-0.0005236135,-1.976061e-05,-0.00058815914
-0.00013588143,-2.2964956e-05,-0.00021629668
0.00038384058,-2.555895e-05,0.00029549122
0.00026161625,-1.7319204e-05,0.00018226911
-0.00016868878,-1.1978626e-05,-0.00024803545
-0.000516594,-1.823473e-05,-0.00058892206
-0.00020744659,-2.555895e-05,-0.00028892947
0.00035820535,-1.7776967e-05,0.0002619214
0.0002997637,-1.3504506e-05,0.00021309186
-0.00012352181,-1.4114858e-05,-0.00020195295
-0.00050316623,-1.3809681e-05,-0.00057778315
-0.00028374148,-2.1744252e-05,-0.00036690332
0.00031776907,-2.6474478e-05,0.00021950151
0.00033379128,-1.976061e-05,0.0002423897
-7.37772e-05,-1.5182973e-05,-0.00015602351
-0.00047798874,-1.3351918e-05,-0.0005579462
-0.00035576394,-1.4267445e-05,-0.00044029905
0.0002596326,-2.0218373e-05,0.00015663386
0.00036186745,-1.396227e-05,0.00026039555
-1.9608022e-05,-1.1826039e-05,-0.00010902596
-0.0004476233,-1.5640737e-05,-0.0005243764
-0.0004058137,-1.976061e-05,-0.000490654
0.00020408917,-2.4948598e-05,0.000100175865
0.0003835354,-2.0218373e-05,0.00028206303
3.50194e-05,-1.6861439e-05,-5.3940774e-05
-0.0004058137,-1.1215688e-05,-0.00048531345
-0.0004500647,-1.24363905e-05,-0.0005378046
0.00014320613,-1.9455434e-05,3.5782337e-05
0.00040276148,-1.6556263e-05,0.0003006792
8.26273e-05,-9.231568e-06,-8.773804e-06
-0.0003623257,-1.9608022e-05,-0.00044579222
-0.0004891281,-1.7471792e-05,-0.0005761042
6.0349466e-05,-2.189684e-05,-4.2343618e-05
0.00041023924,-2.0981313e-05,0.00030525686
0.00013191414,-1.2741566e-05,3.1815052e-05
-0.00032295752,-1.6708851e-05,-0.00040901804
-0.0005184255,-1.762438e-05,-0.00059792475
-1.7929555e-05,-1.7014028e-05,-0.000113756185
0.00040184596,-9.536743e-06,0.00029625418
0.00017082454,-1.2894154e-05,7.331944e-05
-0.00027901126,-1.6708851e-05,-0.00036934472
-0.00053261616,-1.7471792e-05,-0.0006147094
-9.5139985e-05,-1.9150259e-05,-0.00018898297
0.00039558986,-1.899767e-05,0.0002983904
0.0002321663,-1.5335561e-05,0.00014076472
-0.00021202423,-2.3575307e-05,-0.0003031206
-0.0005222402,-1.5945912e-05,-0.00060311274
-0.0001599908,-1.899767e-05,-0.00023445512
0.00038429836,-2.3270131e-05,0.00033073904
0.00028831913,-2.5101186e-05,0.00024971392
-0.00013023568,-2.9221059e-05,-0.00015312433
-0.00048744967,-2.9831412e-05,-0.0004995041
-0.00021370269,-3.1815052e-05,-0.00023750687
0.00037438012,-3.196764e-05,0.00034264138
0.0003371482,-2.632189e-05,0.0003247881
-8.537388e-05,-2.0676138e-05,-7.667637e-05
-0.00048104097,-2.8000357e-05,-0.00048043064
-0.00030403616,-3.0136587e-05,-0.00032921362
0.0002997637,-3.059435e-05,0.0002570386
0.0003461509,-2.7084829e-05,0.0003197527
-4.921055e-05,-1.6403676e-05,-6.019688e-05
-0.00046440843,-2.189684e-05,-0.00046776535
-0.0003659878,-2.9068471e-05,-0.0003771267
0.00024574663,-3.2730582e-05,0.00020683576
0.00037025978,-2.9373647e-05,0.00032173636
3.8146973e-07,-2.265978e-05,-4.6768666e-05
-0.00043373776,-2.2202015e-05,-0.0004909592
-0.0004273291,-2.6779653e-05,-0.00048210908
0.00017647077,-2.9221059e-05,0.00011070443
0.000386282,-2.2202015e-05,0.0003122759
4.814196e-05,-1.7471792e-05,-2.189684e-05
-0.0003925381,-1.9608022e-05,-0.00046105147
-0.00047035934,-2.769518e-05,-0.00055138493
0.00010429574,-2.8000357e-05,-2.9068471e-05
0.00039421656,-2.8152945e-05,0.00023918535
9.7428325e-05,-2.1133901e-05,-2.845812e-05
-0.00035255958,-2.479601e-05,-0.00046044114
-0.0005030136,-2.1744252e-05,-0.0006136413
3.654528e-05,-3.196764e-05,-8.9951995e-05
0.00041161253,-3.1052114e-05,0.00028343633
0.00015342952,-1.9455434e-05,3.486681e-05
-0.00029594853,-2.2812368e-05,-0.00040810253
-0.0005170517,-2.0523548e-05,-0.0006256962
-3.6697867e-05,-2.4948598e-05,-0.00015846491
0.00041283324,-2.2964956e-05,0.00028847173
0.00020454694,-1.8387318e-05,8.9035995e-05
-0.00023888017,-1.9302846e-05,-0.0003470664
-0.00052040914,-2.3727895e-05,-0.00061959267
-0.000116045005,-2.8610708e-05,-0.00022789383
0.00039269068,-3.2120228e-05,0.00027580693
0.00024406816,-2.479601e-05,0.0001361866
-0.00019554426,-1.0452748e-05,-0.00029701664
-0.0005298696,-8.773804e-06,-0.00062691694
-0.00019798566,-1.9455434e-05,-0.00031258108
0.00038292506,-1.8692494e-05,0.000264668
0.00033546973,-1.6251088e-05,0.0002559705
-7.911778e-05,-1.1826039e-05,-2.2049428e-05
-0.00042259885,-1.1826039e-05,-0.00017753888
-0.00012321664,-2.0218373e-05,0.0003096819
0.0005373469,-2.0218373e-05,0.0012922102
0.0005809875,-1.47252085e-05,0.0016420995
0.00017174006,-1.4877797e-05,0.0016420995
-0.00027397586,-1.5335561e-05,0.0016420995
-0.00020912505,-1.1978626e-05,0.0016420995
0.0002619214,-1.5640737e-05,0.0016420995
0.00016319515,-7.858277e-06,0.0011808196
-0.0003508811,-6.6375737e-06,-0.00016609479
-0.0008153658,-1.4267445e-05,-0.0010888076
-0.00073357776,-1.9302846e-05,-0.0009836727
-8.689976e-05,-2.2507193e-05,-0.00025703813
0.00016395807,-1.4420033e-05,3.5934925e-05
-0.000110399254,-1.2131215e-05,-0.0002236209
-0.00048653415,-5.1116945e-06,-0.00058541255
-0.00046532394,-1.396227e-05,-0.0005034714
0.0001549554,-1.823473e-05,0.0001337452
0.00041542723,-1.5182973e-05,0.00040459255
8.812046e-05,-1.5335561e-05,7.347202e-05
-0.00035957864,-1.4114858e-05,-0.0003771267
-0.00046395065,-1.5793325e-05,-0.0004901962
9.6970565e-05,-9.384155e-06,5.5161003e-05
0.00042656614,-1.5945912e-05,0.0003783474
0.00014534236,-1.1673451e-05,0.00010231209
-0.0003044939,-9.07898e-06,-0.00033180762
-0.00048165134,-1.1368275e-05,-0.00050774385
3.50194e-05,-2.0218373e-05,-9.842396e-06
0.0004459448,-1.823473e-05,0.00039558986
0.00020103742,-1.2894154e-05,0.00016914606
-0.00024559404,-1.3504506e-05,-0.0002745862
-0.000488823,-9.536743e-06,-0.0005159836
-3.1662465e-05,-1.9302846e-05,-6.919957e-05
0.00044625,-1.7319204e-05,0.00040566066
0.00026680424,-8.621216e-06,0.00023521806
-0.00016899395,-8.468628e-06,-0.00018745709
-0.0004734111,-1.2741566e-05,-0.00048241427
-9.2851165e-05,-1.1368275e-05,-0.00011512948
0.00043831542,-2.0981313e-05,0.00040535547
0.0003197527,-1.3809681e-05,0.000293355
-0.00011177254,-1.1978626e-05,-0.000121080404
-0.00046105147,-1.030016e-05,-0.000458457
-0.00016746808,-1.4114858e-05,-0.00017555524
0.0004087124,-1.47252085e-05,0.00039391138
0.00035912087,-8.621216e-06,0.00035393288
-6.0959817e-05,-1.8387318e-05,-5.5466655e-05
-0.0004412146,-1.5640737e-05,-0.00042534544
-0.00023674394,-1.7319204e-05,-0.00022148468
0.00037148097,-1.5030385e-05,0.0003762112
0.00040154078,-1.5640737e-05,0.00041496946
-2.0599366e-06,-1.030016e-05,2.3880482e-05
-0.00041832592,-1.1978626e-05,-0.0003774319
-0.00029610112,-1.8082143e-05,-0.00025795365
0.00031883718,-2.1591664e-05,0.0003508811
0.0004311438,-1.4267445e-05,0.00047753096
5.8060174e-05,-1.1978626e-05,0.000118791584
-0.00037697412,-1.2131215e-05,-0.00029976323
-0.00034309912,-1.8692494e-05,-0.0002643628
0.0002660413,-2.3117544e-05,0.00034248878
0.00046639206,-1.2741566e-05,0.0005521479
0.000118944175,-1.3046742e-05,0.00022850418
-0.00032402563,-1.1826039e-05,-0.00019356061
-0.00037880518,-1.47252085e-05,-0.00023659135
0.00021507646,-1.7929555e-05,0.00035301736
0.0004921799,-1.2741566e-05,0.0006516366
0.00018181134,-9.384155e-06,0.00036964944
-0.00026100542,-9.07898e-06,-4.875231e-05
-0.0004035249,-7.858277e-06,-0.00016731549
0.00014900447,-2.0828726e-05,0.000386282
0.0005135422,-1.4877797e-05,0.0007689786
0.00024452593,-8.010865e-06,0.0005297175
-0.0002059207,-1.4420033e-05,0.00010780526
-0.0004087129,-6.4849855e-06,-7.25565e-05
8.4458356e-05,-9.842396e-06,0.0004273291
0.00052162935,-1.1826039e-05,0.0008744183
0.0002994585,-7.247925e-06,0.0006731515
-0.00014396859,-1.1520863e-05,0.00024925615
-0.00041313792,-9.536743e-06,-5.340576e-07
3.7384034e-06,-1.7014028e-05,0.00040962794
0.00050148775,-8.31604e-06,0.00090463116
0.00033775857,-4.3487553e-06,0.00074883655
-0.00010414267,-1.7166616e-05,0.00031670096
-0.00043282224,-1.5488149e-05,-3.7384034e-06
-8.918906e-05,-1.9150259e-05,0.00032341483
0.00045296433,-1.7929555e-05,0.00084222225
0.0003521018,-1.07579235e-05,0.0007354088
-8.3848005e-05,-1.319933e-05,0.00028572514
-0.00045769408,-1.4267445e-05,-0.00010612631
-0.00020164777,-1.5945912e-05,0.000111467365
0.0003846035,-2.0981313e-05,0.0006501108
0.0003597312,-1.5488149e-05,0.00059777213
-5.9128764e-05,-1.4420033e-05,0.0001535821
-0.0004621196,-1.1520863e-05,-0.00026863528
-0.00028618288,-1.7776967e-05,-0.00013206674
0.0003199053,-1.9913197e-05,0.0004283972
0.00037087014,-1.030016e-05,0.00045738937
-1.9608022e-05,-1.0452748e-05,5.4550652e-05
-0.00044579222,-1.1978626e-05,-0.00038796046
-0.0003598838,-1.5182973e-05,-0.00032723
0.00025352862,-1.4420033e-05,0.0002555127
0.0003936062,-1.1673451e-05,0.00038323022
2.9221059e-05,-6.6375737e-06,2.2812368e-05
-0.00040825512,-1.0910511e-05,-0.0004108491
-0.0004111543,-2.3270131e-05,-0.0004320593
0.0001898985,-2.189684e-05,0.00014961482
0.00041802123,-1.8845083e-05,0.00038170436
8.415318e-05,-7.858277e-06,5.3940297e-05
-0.00037010768,-5.874634e-06,-0.0003949795
-0.00045998336,-1.3046742e-05,-0.0004891281
0.00011787606,-1.5488149e-05,6.99625e-05
0.00042412474,-1.7319204e-05,0.0003757534
0.0001262684,-1.5182973e-05,8.247471e-05
-0.000321126,-1.5793325e-05,-0.0003511863
-0.00048470308,-1.5030385e-05,-0.00051049044
4.6158315e-05,-1.762438e-05,1.2969971e-06
0.0004373999,-1.4572621e-05,0.00039040187
0.00018547344,-8.010865e-06,0.00014518977
-0.00026771976,-1.1673451e-05,-0.00029472783
-0.00049523165,-1.3351918e-05,-0.00051644136
-3.0136587e-05,-1.7776967e-05,-6.6147804e-05
0.00042824462,-2.0981313e-05,0.00038551906
0.00023277666,-1.5182973e-05,0.00020119
-0.00021278716,-1.3657093e-05,-0.00024071122
-0.0005016403,-1.0147572e-05,-0.0005220876
-0.00010658408,-1.5182973e-05,-0.00013725473
0.00041237546,-1.4420033e-05,0.00036675026
0.00028084233,-9.384155e-06,0.00024406816
-0.00015800715,-1.6861439e-05,-0.00018684674
-0.0004961472,-1.9608022e-05,-0.0005230031
-0.00017143537,-2.2812368e-05,-0.00021309234
0.0003910122,-1.8845083e-05,0.00034264138
0.00031883718,-1.6708851e-05,0.00027580693
